6346,55170,3045,1,2020-09-05 16:29:51
8267,8859,4871,5,2020-09-05 16:29:52
5640,13718,3749,3,2020-09-05 16:29:53
8572,76550,534,4,2020-09-05 16:29:54
7287,73286,1010,2,2020-09-05 16:29:55
6591,8712,709,4,2020-09-05 16:29:56
6146,77293,3282,3,2020-09-05 16:29:57
8564,51621,2250,1,2020-09-05 16:29:58
6646,59292,2428,1,2020-09-05 16:29:59
5766,21561,1585,1,2020-09-05 16:30:00
8358,85054,858,4,2020-09-05 16:30:01
7832,48985,3238,3,2020-09-05 16:30:02
7978,80698,4189,4,2020-09-05 16:30:03
6898,22982,2125,2,2020-09-05 16:30:04
6328,82946,2254,1,2020-09-05 16:30:05
6226,16998,4298,3,2020-09-05 16:30:06
8762,43179,2445,1,2020-09-05 16:30:07
6185,82800,787,5,2020-09-05 16:30:08
5905,69229,4729,3,2020-09-05 16:30:09
6454,46832,1794,2,2020-09-05 16:30:10
6012,33997,4771,2,2020-09-05 16:30:11
8863,31572,546,1,2020-09-05 16:30:12
6861,71045,922,4,2020-09-05 16:30:13
6355,22376,2474,3,2020-09-05 16:30:14
7366,84194,202,2,2020-09-05 16:30:15
8035,43652,4973,4,2020-09-05 16:30:16
6572,48975,4820,1,2020-09-05 16:30:17
7316,9264,1429,2,2020-09-05 16:30:18
6109,87470,1882,4,2020-09-05 16:30:19
8558,87684,1760,2,2020-09-05 16:30:20
7024,35013,4383,3,2020-09-05 16:30:21
6908,4146,655,3,2020-09-05 16:30:22
6050,81451,4182,5,2020-09-05 16:30:23
8079,60642,4079,2,2020-09-05 16:30:24
8134,44738,2759,1,2020-09-05 16:30:25
5681,66321,1062,4,2020-09-05 16:30:26
5808,28157,4182,5,2020-09-05 16:30:27
8027,41341,3311,1,2020-09-05 16:30:28
5600,15630,3210,5,2020-09-05 16:30:29
7010,6707,1276,5,2020-09-05 16:30:30
6694,25427,2864,3,2020-09-05 16:30:31
7309,11107,1336,5,2020-09-05 16:30:32
8000,24484,1629,1,2020-09-05 16:30:33
7960,35372,321,5,2020-09-05 16:30:34
6890,10031,2571,1,2020-09-05 16:30:35
6152,18298,584,5,2020-09-05 16:30:36
5653,49,3158,1,2020-09-05 16:30:37
7381,35825,1243,5,2020-09-05 16:30:38
7980,409,88,1,2020-09-05 16:30:39
7727,62418,4649,2,2020-09-05 16:30:40
7406,64970,460,4,2020-09-05 16:30:41
8255,81278,2730,2,2020-09-05 16:30:42
5909,3380,1235,5,2020-09-05 16:30:43
7475,73347,3649,3,2020-09-05 16:30:44
7735,19642,3828,3,2020-09-05 16:30:45
7640,3444,759,4,2020-09-05 16:30:46
6713,59368,3335,4,2020-09-05 16:30:47
6913,37974,4974,3,2020-09-05 16:30:48
5708,24136,1569,5,2020-09-05 16:30:49
8273,54816,1489,5,2020-09-05 16:30:50
8298,18136,2072,5,2020-09-05 16:30:51
7229,3309,4458,4,2020-09-05 16:30:52
7036,33298,3349,2,2020-09-05 16:30:53
6547,74681,4909,4,2020-09-05 16:30:54
7724,36602,4273,5,2020-09-05 16:30:55
6212,33448,2328,5,2020-09-05 16:30:56
5945,8180,2448,3,2020-09-05 16:30:57
5705,38549,1646,3,2020-09-05 16:30:58
6906,2037,213,3,2020-09-05 16:30:59
7723,4570,2799,5,2020-09-05 16:31:00
8661,48220,2317,5,2020-09-05 16:31:01
6569,37173,2718,2,2020-09-05 16:31:02
6274,82504,3102,1,2020-09-05 16:31:03
5908,85817,667,3,2020-09-05 16:31:04
6403,63838,2056,4,2020-09-05 16:31:05
7582,58957,868,1,2020-09-05 16:31:06
5946,38229,4259,1,2020-09-05 16:31:07
5936,3469,4350,1,2020-09-05 16:31:08
7184,34614,4787,1,2020-09-05 16:31:09
8453,81623,140,1,2020-09-05 16:31:10
8437,13142,1396,3,2020-09-05 16:31:11
6922,54324,572,1,2020-09-05 16:31:12
6624,84647,4297,2,2020-09-05 16:31:13
7368,67252,4394,3,2020-09-05 16:31:14
8280,20509,490,1,2020-09-05 16:31:15
7009,45050,4850,4,2020-09-05 16:31:16
8402,13685,1143,4,2020-09-05 16:31:17
6596,35959,882,3,2020-09-05 16:31:18
7031,13768,1513,4,2020-09-05 16:31:19
8070,57242,1666,2,2020-09-05 16:31:20
8241,14307,3329,3,2020-09-05 16:31:21
7796,27132,3527,5,2020-09-05 16:31:22
5873,40634,1611,3,2020-09-05 16:31:23
7309,67080,1336,3,2020-09-05 16:31:24
5756,28717,4270,4,2020-09-05 16:31:25
7015,4212,3096,2,2020-09-05 16:31:26
5982,57986,2838,1,2020-09-05 16:31:27
5705,84270,1646,3,2020-09-05 16:31:28
8217,84101,1374,5,2020-09-05 16:31:29
8651,41420,4698,3,2020-09-05 16:31:30
5690,62556,2560,2,2020-09-05 16:31:31
6145,16530,280,3,2020-09-05 16:31:32
8763,49352,3344,4,2020-09-05 16:31:33
8519,12645,3054,2,2020-09-05 16:31:34
7630,6402,646,2,2020-09-05 16:31:35
5811,81540,4639,4,2020-09-05 16:31:36
8258,51862,2842,5,2020-09-05 16:31:37
6384,27988,484,3,2020-09-05 16:31:38
7793,17479,626,5,2020-09-05 16:31:39
5707,22204,3776,4,2020-09-05 16:31:40
7540,55433,4446,2,2020-09-05 16:31:41
8658,68136,3101,3,2020-09-05 16:31:42
8479,51989,4037,1,2020-09-05 16:31:43
7578,33713,2818,3,2020-09-05 16:31:44
7835,4500,4141,5,2020-09-05 16:31:45
8029,16280,2553,1,2020-09-05 16:31:46
8112,58152,3931,3,2020-09-05 16:31:47
8770,85223,4533,4,2020-09-05 16:31:48
8338,75490,3386,1,2020-09-05 16:31:49
6315,67716,4825,4,2020-09-05 16:31:50
6984,74955,3325,2,2020-09-05 16:31:51
8825,5945,1506,3,2020-09-05 16:31:52
6085,28232,3366,4,2020-09-05 16:31:53
7360,64565,146,3,2020-09-05 16:31:54
8157,58409,911,1,2020-09-05 16:31:55
6009,61503,3391,4,2020-09-05 16:31:56
6971,81495,81,2,2020-09-05 16:31:57
8370,46775,2061,2,2020-09-05 16:31:58
5680,31680,2641,3,2020-09-05 16:31:59
7756,25272,4307,5,2020-09-05 16:32:00
6926,50603,927,1,2020-09-05 16:32:01
8794,89385,4414,4,2020-09-05 16:32:02
5653,23001,3158,3,2020-09-05 16:32:03
8726,56562,3947,1,2020-09-05 16:32:04
5989,68199,3570,2,2020-09-05 16:32:05
8282,85923,4133,5,2020-09-05 16:32:06
8906,8810,2709,1,2020-09-05 16:32:07
7898,88003,4262,5,2020-09-05 16:32:08
8793,77207,2943,4,2020-09-05 16:32:09
6121,64682,3653,5,2020-09-05 16:32:10
5693,55903,4982,5,2020-09-05 16:32:11
7116,4699,87,1,2020-09-05 16:32:12
8854,12600,1492,3,2020-09-05 16:32:13
8506,45238,721,2,2020-09-05 16:32:14
7237,62086,3046,5,2020-09-05 16:32:15
8078,26981,393,4,2020-09-05 16:32:16
8897,76054,653,2,2020-09-05 16:32:17
6638,65698,3802,1,2020-09-05 16:32:18
6638,79276,3802,2,2020-09-05 16:32:19
7575,16944,3761,4,2020-09-05 16:32:20
6857,54138,2237,4,2020-09-05 16:32:21
7111,68772,961,5,2020-09-05 16:32:22
6131,6362,2011,2,2020-09-05 16:32:23
8449,73389,4885,2,2020-09-05 16:32:24
7542,25392,1830,4,2020-09-05 16:32:25
7629,48626,4214,1,2020-09-05 16:32:26
6618,53842,4748,2,2020-09-05 16:32:27
6601,34050,4661,4,2020-09-05 16:32:28
8168,2647,4789,3,2020-09-05 16:32:29
6128,2225,2173,4,2020-09-05 16:32:30
8201,70721,2125,2,2020-09-05 16:32:31
6926,726,927,1,2020-09-05 16:32:32
6586,48807,3791,3,2020-09-05 16:32:33
8958,76356,1645,4,2020-09-05 16:32:34
8642,48427,984,5,2020-09-05 16:32:35
6051,197,2909,2,2020-09-05 16:32:36
7606,13677,2228,3,2020-09-05 16:32:37
8793,60573,2943,3,2020-09-05 16:32:38
7824,17576,1490,2,2020-09-05 16:32:39
6477,20980,2033,3,2020-09-05 16:32:40
8668,19795,176,4,2020-09-05 16:32:41
6830,3807,1235,2,2020-09-05 16:32:42
7082,65134,3090,1,2020-09-05 16:32:43
6236,84356,180,3,2020-09-05 16:32:44
7877,34691,2283,5,2020-09-05 16:32:45
7953,72508,1332,1,2020-09-05 16:32:46
8158,1146,2310,5,2020-09-05 16:32:47
6478,34509,3377,3,2020-09-05 16:32:48
5781,71144,4745,1,2020-09-05 16:32:49
7883,5933,879,1,2020-09-05 16:32:50
6812,5976,243,2,2020-09-05 16:32:51
8070,67557,1666,3,2020-09-05 16:32:52
6287,19383,2693,1,2020-09-05 16:32:53
6267,81712,2748,2,2020-09-05 16:32:54
8183,86304,4093,5,2020-09-05 16:32:55
6910,10260,3823,4,2020-09-05 16:32:56
5954,45710,1751,3,2020-09-05 16:32:57
8708,73979,3089,2,2020-09-05 16:32:58
5834,81131,1877,3,2020-09-05 16:32:59
8803,67585,310,5,2020-09-05 16:33:00
8333,17906,1388,4,2020-09-05 16:33:01
7278,12312,4740,3,2020-09-05 16:33:02
8423,83162,211,1,2020-09-05 16:33:03
7973,77083,1932,3,2020-09-05 16:33:04
7856,74017,4874,4,2020-09-05 16:33:05
6800,44464,2616,2,2020-09-05 16:33:06
7228,63658,3375,3,2020-09-05 16:33:07
6323,47474,3461,1,2020-09-05 16:33:08
8416,73330,1039,1,2020-09-05 16:33:09
6869,26716,2459,2,2020-09-05 16:33:10
6641,27729,4779,5,2020-09-05 16:33:11
8480,42873,720,3,2020-09-05 16:33:12
8765,8472,4348,2,2020-09-05 16:33:13
8212,7041,2625,2,2020-09-05 16:33:14
6012,2983,4771,1,2020-09-05 16:33:15
8891,20574,3381,1,2020-09-05 16:33:16
6194,60948,3580,4,2020-09-05 16:33:17
8627,64066,1536,4,2020-09-05 16:33:18
8366,74498,4250,1,2020-09-05 16:33:19
6535,72264,895,5,2020-09-05 16:33:20
5607,79023,1164,3,2020-09-05 16:33:21
7745,6513,797,3,2020-09-05 16:33:22
5864,13439,4337,1,2020-09-05 16:33:23
8554,22991,1448,1,2020-09-05 16:33:24
8985,6196,1311,5,2020-09-05 16:33:25
7439,44221,2279,5,2020-09-05 16:33:26
8077,12996,4898,2,2020-09-05 16:33:27
7735,61152,3828,2,2020-09-05 16:33:28
8805,4334,1230,3,2020-09-05 16:33:29
8316,55393,1363,1,2020-09-05 16:33:30
8726,42552,3947,4,2020-09-05 16:33:31
7193,47749,2805,5,2020-09-05 16:33:32
7725,76910,3997,1,2020-09-05 16:33:33
8404,88204,398,5,2020-09-05 16:33:34
6886,76154,488,1,2020-09-05 16:33:35
7212,80191,2316,3,2020-09-05 16:33:36
8254,3851,3181,2,2020-09-05 16:33:37
8210,82870,1454,2,2020-09-05 16:33:38
6671,36375,2601,5,2020-09-05 16:33:39
6774,43891,4844,3,2020-09-05 16:33:40
5989,55306,3570,5,2020-09-05 16:33:41
7255,69732,334,1,2020-09-05 16:33:42
5611,65230,1544,1,2020-09-05 16:33:43
7590,46962,3841,5,2020-09-05 16:33:44
6518,4303,2159,5,2020-09-05 16:33:45
6301,19523,2446,4,2020-09-05 16:33:46
8326,75379,925,3,2020-09-05 16:33:47
6583,39628,4728,5,2020-09-05 16:33:48
7382,32103,3095,5,2020-09-05 16:33:49
8100,32735,3758,1,2020-09-05 16:33:50
7338,71470,57,4,2020-09-05 16:33:51
7522,54793,4842,1,2020-09-05 16:33:52
6748,18259,2821,5,2020-09-05 16:33:53
8349,84321,4912,5,2020-09-05 16:33:54
6956,5065,994,1,2020-09-05 16:33:55
6518,54470,2159,4,2020-09-05 16:33:56
7216,11776,4770,3,2020-09-05 16:33:57
7431,40587,3824,1,2020-09-05 16:33:58
6612,8913,4690,2,2020-09-05 16:33:59
6343,6178,4240,4,2020-09-05 16:34:00
7483,60333,4827,3,2020-09-05 16:34:01
6668,59003,2037,3,2020-09-05 16:34:02
7105,33295,1513,5,2020-09-05 16:34:03
8296,26201,3343,5,2020-09-05 16:34:04
7612,80508,239,1,2020-09-05 16:34:05
8290,30576,2940,2,2020-09-05 16:34:06
8450,89483,1077,5,2020-09-05 16:34:07
6259,12791,4028,5,2020-09-05 16:34:08
8460,2869,598,1,2020-09-05 16:34:09
5773,42967,296,1,2020-09-05 16:34:10
6866,1984,2869,4,2020-09-05 16:34:11
8271,6606,1048,5,2020-09-05 16:34:12
8476,70050,4538,4,2020-09-05 16:34:13
6469,48142,3863,5,2020-09-05 16:34:14
6825,11474,2445,2,2020-09-05 16:34:15
6700,9239,2292,1,2020-09-05 16:34:16
7273,42425,2077,2,2020-09-05 16:34:17
6370,57343,2657,1,2020-09-05 16:34:18
8854,34730,1492,2,2020-09-05 16:34:19
7807,79684,2828,4,2020-09-05 16:34:20
8535,51205,1290,1,2020-09-05 16:34:21
7520,617,4711,1,2020-09-05 16:34:22
7428,72533,2997,3,2020-09-05 16:34:23
7378,17176,4270,4,2020-09-05 16:34:24
7414,57905,1866,3,2020-09-05 16:34:25
6478,65027,3377,5,2020-09-05 16:34:26
7641,52282,3189,5,2020-09-05 16:34:27
6971,87769,81,1,2020-09-05 16:34:28
8262,7112,562,1,2020-09-05 16:34:29
7449,81617,3065,1,2020-09-05 16:34:30
6551,55378,1078,5,2020-09-05 16:34:31
8280,26821,490,4,2020-09-05 16:34:32
6924,85874,3719,2,2020-09-05 16:34:33
8834,77995,4068,1,2020-09-05 16:34:34
7202,89553,4787,2,2020-09-05 16:34:35
6318,59457,4756,5,2020-09-05 16:34:36
6484,74059,3975,2,2020-09-05 16:34:37
8564,7604,2250,5,2020-09-05 16:34:38
5856,48089,1952,4,2020-09-05 16:34:39
6475,45872,651,3,2020-09-05 16:34:40
8127,74905,3924,2,2020-09-05 16:34:41
7368,19520,4394,5,2020-09-05 16:34:42
8294,10436,4058,2,2020-09-05 16:34:43
8205,46270,889,5,2020-09-05 16:34:44
8381,24600,2768,1,2020-09-05 16:34:45
8485,83696,1293,3,2020-09-05 16:34:46
7604,32661,1136,3,2020-09-05 16:34:47
7880,24979,3437,2,2020-09-05 16:34:48
6397,82804,258,4,2020-09-05 16:34:49
7095,62867,4392,3,2020-09-05 16:34:50
7172,32565,2824,2,2020-09-05 16:34:51
8841,14319,4660,1,2020-09-05 16:34:52
5789,59793,1008,3,2020-09-05 16:34:53
6602,79569,565,2,2020-09-05 16:34:54
5642,79615,4567,4,2020-09-05 16:34:55
8928,59871,1735,5,2020-09-05 16:34:56
8792,51731,3151,1,2020-09-05 16:34:57
8983,36836,3334,4,2020-09-05 16:34:58
7387,82997,3719,2,2020-09-05 16:34:59
8620,62809,2982,3,2020-09-05 16:35:00
6975,30394,1201,5,2020-09-05 16:35:01
7904,68052,4987,3,2020-09-05 16:35:02
7157,14892,2394,2,2020-09-05 16:35:03
5877,51823,694,4,2020-09-05 16:35:04
7647,20739,3430,1,2020-09-05 16:35:05
7389,27655,4484,5,2020-09-05 16:35:06
7349,78468,3349,4,2020-09-05 16:35:07
6351,73695,3647,2,2020-09-05 16:35:08
8189,13209,366,5,2020-09-05 16:35:09
7356,47941,720,1,2020-09-05 16:35:10
8449,25975,4885,4,2020-09-05 16:35:11
5953,34876,2283,1,2020-09-05 16:35:12
6101,68687,2365,2,2020-09-05 16:35:13
7644,31590,1132,5,2020-09-05 16:35:14
8663,76760,1854,1,2020-09-05 16:35:15
6774,39824,4844,3,2020-09-05 16:35:16
7611,37903,650,5,2020-09-05 16:35:17
8233,57950,1789,5,2020-09-05 16:35:18
6891,72398,4238,2,2020-09-05 16:35:19
5740,13068,1465,2,2020-09-05 16:35:20
6493,45281,2985,3,2020-09-05 16:35:21
8311,33144,1666,4,2020-09-05 16:35:22
6628,13118,4214,1,2020-09-05 16:35:23
7978,22999,4189,4,2020-09-05 16:35:24
7438,15413,1735,1,2020-09-05 16:35:25
5662,12541,4620,3,2020-09-05 16:35:26
6060,79938,227,5,2020-09-05 16:35:27
7325,28441,3965,1,2020-09-05 16:35:28
7637,57671,255,5,2020-09-05 16:35:29
6417,72714,237,2,2020-09-05 16:35:30
8360,35223,1002,1,2020-09-05 16:35:31
7019,74245,2988,1,2020-09-05 16:35:32
7695,77692,4340,3,2020-09-05 16:35:33
5704,3630,1330,5,2020-09-05 16:35:34
8891,30748,3381,4,2020-09-05 16:35:35
7348,88113,3009,2,2020-09-05 16:35:36
7658,72072,4488,2,2020-09-05 16:35:37
5699,25524,2544,3,2020-09-05 16:35:38
6436,44012,3413,3,2020-09-05 16:35:39
6564,88417,3089,5,2020-09-05 16:35:40
7761,81780,4701,1,2020-09-05 16:35:41
8731,68160,146,5,2020-09-05 16:35:42
7141,23369,1787,5,2020-09-05 16:35:43
8193,76431,2242,2,2020-09-05 16:35:44
8617,66490,2763,5,2020-09-05 16:35:45
6945,71422,2174,5,2020-09-05 16:35:46
7523,53367,1343,1,2020-09-05 16:35:47
8569,40055,1876,3,2020-09-05 16:35:48
6729,50571,4567,1,2020-09-05 16:35:49
8197,69756,1113,4,2020-09-05 16:35:50
7777,21096,794,5,2020-09-05 16:35:51
7493,12935,432,5,2020-09-05 16:35:52
7417,45232,1047,5,2020-09-05 16:35:53
8596,75994,98,4,2020-09-05 16:35:54
8370,16982,2061,1,2020-09-05 16:35:55
8719,18377,257,1,2020-09-05 16:35:56
8907,30754,4894,3,2020-09-05 16:35:57
6643,5860,350,3,2020-09-05 16:35:58
6222,8011,1617,1,2020-09-05 16:35:59
7868,48021,3457,1,2020-09-05 16:36:00
7063,16850,1340,1,2020-09-05 16:36:01
8484,20666,4365,5,2020-09-05 16:36:02
6487,51136,1982,4,2020-09-05 16:36:03
6895,4377,138,2,2020-09-05 16:36:04
7523,249,1343,4,2020-09-05 16:36:05
8501,59467,1814,1,2020-09-05 16:36:06
6090,30940,1292,2,2020-09-05 16:36:07
7416,48228,1390,4,2020-09-05 16:36:08
7723,4437,2799,4,2020-09-05 16:36:09
5852,84686,742,2,2020-09-05 16:36:10
6969,44546,1047,2,2020-09-05 16:36:11
5641,20208,4715,3,2020-09-05 16:36:12
5657,61522,191,2,2020-09-05 16:36:13
6584,1633,2530,1,2020-09-05 16:36:14
6177,68397,1424,2,2020-09-05 16:36:15
8030,11995,2733,2,2020-09-05 16:36:16
6412,27181,938,1,2020-09-05 16:36:17
6922,45555,572,5,2020-09-05 16:36:18
8449,65500,4885,1,2020-09-05 16:36:19
6426,21301,3621,2,2020-09-05 16:36:20
6892,85010,2095,5,2020-09-05 16:36:21
6478,9059,3377,1,2020-09-05 16:36:22
5784,37999,3415,1,2020-09-05 16:36:23
5817,10920,140,1,2020-09-05 16:36:24
6601,85503,4661,1,2020-09-05 16:36:25
8572,41325,534,1,2020-09-05 16:36:26
7745,24141,797,4,2020-09-05 16:36:27
5939,9250,4728,3,2020-09-05 16:36:28
7430,64752,1755,2,2020-09-05 16:36:29
7256,88217,3566,2,2020-09-05 16:36:30
7533,89356,4172,4,2020-09-05 16:36:31
6190,57535,4263,1,2020-09-05 16:36:32
8894,80571,640,4,2020-09-05 16:36:33
6983,47102,1774,2,2020-09-05 16:36:34
5865,4526,713,5,2020-09-05 16:36:35
5681,12113,1062,4,2020-09-05 16:36:36
7317,80956,4048,3,2020-09-05 16:36:37
8710,51713,3998,2,2020-09-05 16:36:38
8891,13240,3381,1,2020-09-05 16:36:39
5887,49846,1628,3,2020-09-05 16:36:40
8825,2133,1506,3,2020-09-05 16:36:41
8548,56449,2850,5,2020-09-05 16:36:42
8234,76188,169,1,2020-09-05 16:36:43
7536,81623,496,4,2020-09-05 16:36:44
6405,16484,4296,5,2020-09-05 16:36:45
8569,32140,1876,1,2020-09-05 16:36:46
5665,89080,1314,5,2020-09-05 16:36:47
8335,84693,977,3,2020-09-05 16:36:48
8980,24437,2475,4,2020-09-05 16:36:49
6283,9178,4108,3,2020-09-05 16:36:50
5642,20516,4567,1,2020-09-05 16:36:51
6974,44889,2341,1,2020-09-05 16:36:52
8216,68658,621,1,2020-09-05 16:36:53
7632,33890,1080,1,2020-09-05 16:36:54
7204,27101,4523,3,2020-09-05 16:36:55
7139,28347,936,2,2020-09-05 16:36:56
8324,68014,3654,3,2020-09-05 16:36:57
7175,88821,1285,5,2020-09-05 16:36:58
8360,25298,1002,3,2020-09-05 16:36:59
8237,67685,2457,4,2020-09-05 16:37:00
6276,60711,522,1,2020-09-05 16:37:01
8147,77477,332,5,2020-09-05 16:37:02
8427,46919,1088,3,2020-09-05 16:37:03
7285,5307,1978,5,2020-09-05 16:37:04
8620,16439,2982,1,2020-09-05 16:37:05
5821,19036,1328,2,2020-09-05 16:37:06
5960,7793,1126,3,2020-09-05 16:37:07
6059,78685,4475,2,2020-09-05 16:37:08
7215,74150,2535,5,2020-09-05 16:37:09
7381,65880,1243,5,2020-09-05 16:37:10
6262,19689,749,5,2020-09-05 16:37:11
8898,17149,3677,5,2020-09-05 16:37:12
6850,80637,716,3,2020-09-05 16:37:13
6307,74052,1186,1,2020-09-05 16:37:14
7188,80864,4337,5,2020-09-05 16:37:15
7237,61868,3046,3,2020-09-05 16:37:16
7086,54080,2008,5,2020-09-05 16:37:17
8029,71194,2553,2,2020-09-05 16:37:18
7729,73046,3292,2,2020-09-05 16:37:19
6359,26838,1143,3,2020-09-05 16:37:20
8407,32965,4725,5,2020-09-05 16:37:21
6097,59374,449,2,2020-09-05 16:37:22
8025,74820,4688,4,2020-09-05 16:37:23
7678,57989,4581,2,2020-09-05 16:37:24
6218,34823,4495,4,2020-09-05 16:37:25
6723,4047,465,3,2020-09-05 16:37:26
6542,27296,4803,4,2020-09-05 16:37:27
8501,16956,1814,5,2020-09-05 16:37:28
5837,79241,2027,3,2020-09-05 16:37:29
6983,72279,1774,5,2020-09-05 16:37:30
6926,24176,927,4,2020-09-05 16:37:31
7811,84489,3197,5,2020-09-05 16:37:32
7426,89687,4543,2,2020-09-05 16:37:33
6600,26549,506,2,2020-09-05 16:37:34
7195,89676,523,3,2020-09-05 16:37:35
6748,23625,2821,3,2020-09-05 16:37:36
8262,817,562,1,2020-09-05 16:37:37
6708,81382,2279,5,2020-09-05 16:37:38
6218,74150,4495,2,2020-09-05 16:37:39
7040,42508,2587,3,2020-09-05 16:37:40
7787,20902,396,1,2020-09-05 16:37:41
8240,55274,2072,3,2020-09-05 16:37:42
7671,22221,908,1,2020-09-05 16:37:43
6940,5988,1889,4,2020-09-05 16:37:44
8370,11434,2061,5,2020-09-05 16:37:45
8071,4809,3861,3,2020-09-05 16:37:46
6636,27834,1767,5,2020-09-05 16:37:47
7244,71285,4243,2,2020-09-05 16:37:48
6615,40384,107,1,2020-09-05 16:37:49
6250,34090,654,1,2020-09-05 16:37:50
7501,19580,4392,2,2020-09-05 16:37:51
8069,27395,664,5,2020-09-05 16:37:52
5930,78764,438,2,2020-09-05 16:37:53
8000,35412,1629,5,2020-09-05 16:37:54
5989,44424,3570,2,2020-09-05 16:37:55
6897,89,4787,1,2020-09-05 16:37:56
7981,15121,3451,5,2020-09-05 16:37:57
6776,5854,3128,3,2020-09-05 16:37:58
5842,68495,2342,4,2020-09-05 16:37:59
6712,34043,1617,4,2020-09-05 16:38:00
6730,5852,410,4,2020-09-05 16:38:01
5861,74219,3973,2,2020-09-05 16:38:02
7040,15711,2587,3,2020-09-05 16:38:03
8366,35335,4250,2,2020-09-05 16:38:04
6069,20710,4216,1,2020-09-05 16:38:05
6446,23966,1473,4,2020-09-05 16:38:06
7592,87050,4297,1,2020-09-05 16:38:07
7894,34078,2532,4,2020-09-05 16:38:08
8975,74407,4139,1,2020-09-05 16:38:09
6875,22623,830,5,2020-09-05 16:38:10
8572,37834,534,4,2020-09-05 16:38:11
5629,16506,3536,3,2020-09-05 16:38:12
6924,81651,3719,1,2020-09-05 16:38:13
7287,12071,1010,3,2020-09-05 16:38:14
7433,22125,4364,2,2020-09-05 16:38:15
7960,56163,321,4,2020-09-05 16:38:16
7438,386,1735,4,2020-09-05 16:38:17
6062,65271,4725,3,2020-09-05 16:38:18
5808,89003,4182,2,2020-09-05 16:38:19
6725,47950,4797,5,2020-09-05 16:38:20
8254,86029,3181,1,2020-09-05 16:38:21
7608,44413,4892,2,2020-09-05 16:38:22
6074,13932,4821,3,2020-09-05 16:38:23
8185,23793,3086,3,2020-09-05 16:38:24
7608,26952,4892,1,2020-09-05 16:38:25
5851,48671,2280,2,2020-09-05 16:38:26
6508,36106,4993,5,2020-09-05 16:38:27
6677,18306,2182,4,2020-09-05 16:38:28
6241,35447,2263,1,2020-09-05 16:38:29
8536,71832,4846,5,2020-09-05 16:38:30
7958,5159,2350,1,2020-09-05 16:38:31
8474,22452,2925,1,2020-09-05 16:38:32
7999,80242,1246,5,2020-09-05 16:38:33
8432,16252,3058,2,2020-09-05 16:38:34
7427,58757,1845,1,2020-09-05 16:38:35
8313,34897,2036,5,2020-09-05 16:38:36
6757,39199,1028,1,2020-09-05 16:38:37
6072,68537,2142,2,2020-09-05 16:38:38
8453,14043,140,4,2020-09-05 16:38:39
8639,71243,2460,2,2020-09-05 16:38:40
6127,20449,4621,5,2020-09-05 16:38:41
8129,69339,3468,3,2020-09-05 16:38:42
8076,26321,3401,2,2020-09-05 16:38:43
6327,68548,2104,5,2020-09-05 16:38:44
7782,48829,1626,1,2020-09-05 16:38:45
8329,5888,210,3,2020-09-05 16:38:46
8835,442,2504,2,2020-09-05 16:38:47
6532,45152,3450,2,2020-09-05 16:38:48
7772,60354,331,1,2020-09-05 16:38:49
7146,64535,2797,2,2020-09-05 16:38:50
7865,26673,730,2,2020-09-05 16:38:51
8402,78883,1143,2,2020-09-05 16:38:52
8740,6069,2549,2,2020-09-05 16:38:53
8108,47726,1038,3,2020-09-05 16:38:54
7427,74197,1845,1,2020-09-05 16:38:55
6301,62810,2446,1,2020-09-05 16:38:56
8702,41308,1595,1,2020-09-05 16:38:57
8346,81083,3402,3,2020-09-05 16:38:58
6106,48107,1056,2,2020-09-05 16:38:59
5872,83308,196,2,2020-09-05 16:39:00
7411,11801,2679,3,2020-09-05 16:39:01
8024,11414,4506,2,2020-09-05 16:39:02
6796,68386,3820,4,2020-09-05 16:39:03
6317,89799,128,4,2020-09-05 16:39:04
7286,74600,3631,2,2020-09-05 16:39:05
7060,87631,486,1,2020-09-05 16:39:06
8191,64024,4587,3,2020-09-05 16:39:07
8342,68351,700,1,2020-09-05 16:39:08
6246,64347,4513,1,2020-09-05 16:39:09
7826,88373,1188,1,2020-09-05 16:39:10
5748,30129,1386,5,2020-09-05 16:39:11
8373,40333,2984,4,2020-09-05 16:39:12
7536,49447,496,5,2020-09-05 16:39:13
6320,1949,2958,4,2020-09-05 16:39:14
8820,1074,3202,1,2020-09-05 16:39:15
6601,7053,4661,4,2020-09-05 16:39:16
8015,12259,4029,1,2020-09-05 16:39:17
7178,81815,1043,2,2020-09-05 16:39:18
5693,7978,4982,4,2020-09-05 16:39:19
6848,86551,3425,4,2020-09-05 16:39:20
6235,21273,1134,3,2020-09-05 16:39:21
6946,7281,1061,5,2020-09-05 16:39:22
5998,84814,1745,5,2020-09-05 16:39:23
8539,14293,2420,4,2020-09-05 16:39:24
6074,31136,4821,5,2020-09-05 16:39:25
5857,25853,1795,4,2020-09-05 16:39:26
7599,30808,4836,1,2020-09-05 16:39:27
8136,21389,1755,4,2020-09-05 16:39:28
7162,68375,2514,3,2020-09-05 16:39:29
7271,72233,2259,3,2020-09-05 16:39:30
5678,67674,3706,3,2020-09-05 16:39:31
7297,45707,2574,3,2020-09-05 16:39:32
7584,59983,1453,2,2020-09-05 16:39:33
6719,43781,4217,4,2020-09-05 16:39:34
6525,75458,113,4,2020-09-05 16:39:35
5869,72472,3180,4,2020-09-05 16:39:36
8742,6893,4554,3,2020-09-05 16:39:37
8118,61262,4908,2,2020-09-05 16:39:38
